12458,135,IWTC In-work Tax Credit,No,12458,1,2011-06-15 00:00:00.000,24917,24918
12459,1755,PTC-Parental Tax Credit,No,12459,3,2014-10-27 00:00:00.000,24919,24920
12460,675,MFTC-Minimum Family Tax Credit,Yes,12460,1,2011-12-25 00:00:00.000,24921,24922
12462,1620,MFTC-Minimum Family Tax Credit,Yes,12462,2,2013-12-28 00:00:00.000,24925,24926
12463,135,FTC-Family Tax Credit,No,12463,1,2012-01-23 00:00:00.000,24927,24928
12466,405,MFTC-Minimum Family Tax Credit,No,12466,2,2011-10-06 00:00:00.000,24933,24934
12467,810,MFTC-Minimum Family Tax Credit,No,12467,2,2011-03-02 00:00:00.000,24935,24936
12468,135,MFTC-Minimum Family Tax Credit,No,12468,1,2014-02-26 00:00:00.000,24937,24938
12469,135,MFTC-Minimum Family Tax Credit,No,12469,3,2014-06-01 00:00:00.000,24939,24940
12471,135,PTC-Parental Tax Credit,Yes,12471,1,2013-10-29 00:00:00.000,24943,24944
12472,810,IWTC In-work Tax Credit,Yes,12472,2,2014-08-11 00:00:00.000,24945,24946
12474,405,MFTC-Minimum Family Tax Credit,Yes,12474,2,2010-04-26 00:00:00.000,24949,24950
12476,810,IWTC In-work Tax Credit,Yes,12476,3,2010-12-18 00:00:00.000,24953,24954
12477,1215,PTC-Parental Tax Credit,Yes,12477,1,2012-12-08 00:00:00.000,24955,24956
12478,810,PTC-Parental Tax Credit,Yes,12478,3,2010-07-23 00:00:00.000,24957,24958
12480,1620,FTC-Family Tax Credit,No,12480,3,2012-09-18 00:00:00.000,24961,24962
12481,135,PTC-Parental Tax Credit,Yes,12481,1,2013-11-23 00:00:00.000,24963,24964
12482,405,PTC-Parental Tax Credit,No,12482,2,2012-01-26 00:00:00.000,24965,24966
12483,1215,MFTC-Minimum Family Tax Credit,Yes,12483,2,2010-12-23 00:00:00.000,24967,24968
12485,945,PTC-Parental Tax Credit,No,12485,1,2013-06-15 00:00:00.000,24971,24972
12486,945,FTC-Family Tax Credit,Yes,12486,1,2010-01-15 00:00:00.000,24973,24974
12487,270,PTC-Parental Tax Credit,Yes,12487,1,2013-07-05 00:00:00.000,24975,24976
12488,135,FTC-Family Tax Credit,No,12488,2,2010-01-23 00:00:00.000,24977,24978
12489,675,IWTC In-work Tax Credit,Yes,12489,1,2011-02-07 00:00:00.000,24979,24980
12490,135,FTC-Family Tax Credit,No,12490,1,2011-06-26 00:00:00.000,24981,24982
12491,1620,IWTC In-work Tax Credit,No,12491,2,2014-08-15 00:00:00.000,24983,24984
12492,675,PTC-Parental Tax Credit,No,12492,2,2011-11-28 00:00:00.000,24985,24986
12493,1620,MFTC-Minimum Family Tax Credit,No,12493,1,2014-12-28 00:00:00.000,24987,24988
12494,1620,IWTC In-work Tax Credit,Yes,12494,3,2010-07-08 00:00:00.000,24989,24990
12496,135,MFTC-Minimum Family Tax Credit,Yes,12496,3,2011-04-10 00:00:00.000,24993,24994
12497,1620,MFTC-Minimum Family Tax Credit,Yes,12497,2,2014-11-27 00:00:00.000,24995,24996
12499,1080,IWTC In-work Tax Credit,Yes,12499,1,2010-12-11 00:00:00.000,24999,25000
12501,1215,PTC-Parental Tax Credit,Yes,12501,1,2013-09-27 00:00:00.000,25003,25004
12502,270,PTC-Parental Tax Credit,No,12502,3,2013-10-03 00:00:00.000,25005,25006
12505,405,FTC-Family Tax Credit,No,12505,1,2014-03-13 00:00:00.000,25011,25012
12506,675,PTC-Parental Tax Credit,No,12506,3,2011-09-08 00:00:00.000,25013,25014
12507,1620,PTC-Parental Tax Credit,No,12507,3,2010-11-06 00:00:00.000,25015,25016
12508,945,PTC-Parental Tax Credit,No,12508,3,2011-12-26 00:00:00.000,25017,25018
12509,1215,IWTC In-work Tax Credit,No,12509,2,2010-03-26 00:00:00.000,25019,25020
12511,135,IWTC In-work Tax Credit,Yes,12511,3,2014-02-03 00:00:00.000,25023,25024
12512,1485,MFTC-Minimum Family Tax Credit,No,12512,3,2010-07-22 00:00:00.000,25025,25026
12513,1755,PTC-Parental Tax Credit,No,12513,3,2010-06-06 00:00:00.000,25027,25028
12522,1620,PTC-Parental Tax Credit,No,12522,3,2010-01-09 00:00:00.000,25045,25046
12524,810,PTC-Parental Tax Credit,No,12524,3,2011-11-14 00:00:00.000,25049,25050
12526,1620,MFTC-Minimum Family Tax Credit,No,12526,2,2010-07-22 00:00:00.000,25053,25054
12528,1485,PTC-Parental Tax Credit,Yes,12528,3,2013-09-16 00:00:00.000,25057,25058
12529,1755,FTC-Family Tax Credit,No,12529,3,2010-02-02 00:00:00.000,25059,25060
12530,810,FTC-Family Tax Credit,Yes,12530,3,2010-08-16 00:00:00.000,25061,25062
12531,405,MFTC-Minimum Family Tax Credit,Yes,12531,3,2011-01-14 00:00:00.000,25063,25064
12532,540,MFTC-Minimum Family Tax Credit,No,12532,3,2010-02-03 00:00:00.000,25065,25066
12533,1350,MFTC-Minimum Family Tax Credit,No,12533,1,2012-09-23 00:00:00.000,25067,25068
12535,1350,FTC-Family Tax Credit,No,12535,1,2010-06-25 00:00:00.000,25071,25072
12536,1350,MFTC-Minimum Family Tax Credit,No,12536,3,2013-09-07 00:00:00.000,25073,25074
12539,675,PTC-Parental Tax Credit,Yes,12539,1,2010-01-08 00:00:00.000,25079,25080
12540,1350,MFTC-Minimum Family Tax Credit,Yes,12540,3,2011-09-20 00:00:00.000,25081,25082
12541,1755,IWTC In-work Tax Credit,Yes,12541,1,2012-10-01 00:00:00.000,25083,25084
12543,540,MFTC-Minimum Family Tax Credit,Yes,12543,3,2014-01-08 00:00:00.000,25087,25088
12544,810,FTC-Family Tax Credit,No,12544,2,2011-12-09 00:00:00.000,25089,25090
12545,945,MFTC-Minimum Family Tax Credit,Yes,12545,1,2013-08-26 00:00:00.000,25091,25092
12546,270,PTC-Parental Tax Credit,Yes,12546,2,2012-03-18 00:00:00.000,25093,25094
12548,1215,FTC-Family Tax Credit,No,12548,2,2012-06-21 00:00:00.000,25097,25098
12551,810,IWTC In-work Tax Credit,Yes,12551,3,2010-06-28 00:00:00.000,25103,25104
12552,810,FTC-Family Tax Credit,No,12552,3,2010-11-23 00:00:00.000,25105,25106
12554,945,FTC-Family Tax Credit,Yes,12554,1,2014-07-21 00:00:00.000,25109,25110
12557,1350,MFTC-Minimum Family Tax Credit,No,12557,1,2011-07-22 00:00:00.000,25115,25116
12558,1620,MFTC-Minimum Family Tax Credit,No,12558,3,2011-01-08 00:00:00.000,25117,25118
12559,1080,PTC-Parental Tax Credit,No,12559,1,2013-08-23 00:00:00.000,25119,25120
12561,945,MFTC-Minimum Family Tax Credit,Yes,12561,2,2010-06-12 00:00:00.000,25123,25124
12562,945,IWTC In-work Tax Credit,Yes,12562,2,2011-05-27 00:00:00.000,25125,25126
12563,675,FTC-Family Tax Credit,No,12563,2,2014-09-18 00:00:00.000,25127,25128
12564,1215,FTC-Family Tax Credit,Yes,12564,1,2012-06-11 00:00:00.000,25129,25130
12567,1485,IWTC In-work Tax Credit,No,12567,2,2013-05-03 00:00:00.000,25135,25136
12568,945,PTC-Parental Tax Credit,No,12568,3,2010-11-09 00:00:00.000,25137,25138
12569,1755,FTC-Family Tax Credit,Yes,12569,2,2012-05-02 00:00:00.000,25139,25140
12570,810,IWTC In-work Tax Credit,No,12570,2,2013-06-25 00:00:00.000,25141,25142
12571,135,PTC-Parental Tax Credit,Yes,12571,3,2010-12-16 00:00:00.000,25143,25144
12572,405,PTC-Parental Tax Credit,No,12572,1,2012-04-05 00:00:00.000,25145,25146
12573,270,FTC-Family Tax Credit,Yes,12573,1,2014-02-18 00:00:00.000,25147,25148
12574,1350,FTC-Family Tax Credit,No,12574,2,2014-12-15 00:00:00.000,25149,25150
12576,1485,MFTC-Minimum Family Tax Credit,No,12576,2,2012-10-14 00:00:00.000,25153,25154
12577,1620,PTC-Parental Tax Credit,Yes,12577,2,2013-09-03 00:00:00.000,25155,25156
12578,270,MFTC-Minimum Family Tax Credit,Yes,12578,1,2014-06-21 00:00:00.000,25157,25158
12579,270,IWTC In-work Tax Credit,Yes,12579,2,2010-10-05 00:00:00.000,25159,25160
12581,1485,IWTC In-work Tax Credit,No,12581,2,2013-12-22 00:00:00.000,25163,25164
12582,540,PTC-Parental Tax Credit,Yes,12582,3,2011-02-23 00:00:00.000,25165,25166
12583,1485,PTC-Parental Tax Credit,Yes,12583,2,2014-01-22 00:00:00.000,25167,25168
12584,1620,IWTC In-work Tax Credit,Yes,12584,2,2012-09-22 00:00:00.000,25169,25170
12585,945,MFTC-Minimum Family Tax Credit,Yes,12585,3,2014-11-28 00:00:00.000,25171,25172
12586,270,PTC-Parental Tax Credit,Yes,12586,1,2011-09-30 00:00:00.000,25173,25174
12587,1215,MFTC-Minimum Family Tax Credit,No,12587,2,2010-04-24 00:00:00.000,25175,25176
12588,1080,FTC-Family Tax Credit,Yes,12588,2,2010-10-04 00:00:00.000,25177,25178
12589,405,IWTC In-work Tax Credit,No,12589,2,2011-05-09 00:00:00.000,25179,25180
12590,1350,IWTC In-work Tax Credit,No,12590,1,2010-10-05 00:00:00.000,25181,25182
12591,405,PTC-Parental Tax Credit,No,12591,1,2014-11-05 00:00:00.000,25183,25184
12592,675,IWTC In-work Tax Credit,Yes,12592,2,2011-10-03 00:00:00.000,25185,25186
12595,1215,FTC-Family Tax Credit,Yes,12595,1,2010-01-28 00:00:00.000,25191,25192
12596,1485,FTC-Family Tax Credit,Yes,12596,1,2011-04-02 00:00:00.000,25193,25194
12597,945,MFTC-Minimum Family Tax Credit,Yes,12597,2,2013-12-13 00:00:00.000,25195,25196
12598,540,FTC-Family Tax Credit,Yes,12598,3,2012-05-02 00:00:00.000,25197,25198
12599,945,IWTC In-work Tax Credit,Yes,12599,2,2013-02-13 00:00:00.000,25199,25200
12600,1350,FTC-Family Tax Credit,Yes,12600,3,2014-01-02 00:00:00.000,25201,25202
12601,1080,PTC-Parental Tax Credit,Yes,12601,2,2014-09-22 00:00:00.000,25203,25204
12602,1215,IWTC In-work Tax Credit,No,12602,2,2013-11-20 00:00:00.000,25205,25206
12603,675,PTC-Parental Tax Credit,No,12603,1,2014-07-13 00:00:00.000,25207,25208
12604,1215,PTC-Parental Tax Credit,No,12604,1,2014-10-27 00:00:00.000,25209,25210
12605,540,IWTC In-work Tax Credit,No,12605,2,2014-05-21 00:00:00.000,25211,25212
12606,675,MFTC-Minimum Family Tax Credit,Yes,12606,1,2014-10-01 00:00:00.000,25213,25214
12609,675,PTC-Parental Tax Credit,No,12609,3,2010-01-20 00:00:00.000,25219,25220
12610,270,MFTC-Minimum Family Tax Credit,No,12610,1,2010-04-30 00:00:00.000,25221,25222
12611,1350,PTC-Parental Tax Credit,No,12611,3,2013-04-10 00:00:00.000,25223,25224
12613,1350,PTC-Parental Tax Credit,No,12613,2,2010-06-26 00:00:00.000,25227,25228
12615,810,FTC-Family Tax Credit,Yes,12615,3,2010-02-10 00:00:00.000,25231,25232
12616,675,PTC-Parental Tax Credit,No,12616,3,2011-06-15 00:00:00.000,25233,25234
12617,1485,IWTC In-work Tax Credit,Yes,12617,1,2014-06-30 00:00:00.000,25235,25236
12618,1485,MFTC-Minimum Family Tax Credit,No,12618,2,2013-01-19 00:00:00.000,25237,25238
12620,1620,MFTC-Minimum Family Tax Credit,Yes,12620,2,2010-03-19 00:00:00.000,25241,25242
12621,270,PTC-Parental Tax Credit,Yes,12621,2,2012-08-18 00:00:00.000,25243,25244
12622,135,PTC-Parental Tax Credit,No,12622,1,2012-08-20 00:00:00.000,25245,25246
12623,540,MFTC-Minimum Family Tax Credit,Yes,12623,2,2011-04-05 00:00:00.000,25247,25248
12624,540,MFTC-Minimum Family Tax Credit,No,12624,2,2011-01-05 00:00:00.000,25249,25250
12625,810,FTC-Family Tax Credit,Yes,12625,1,2014-11-19 00:00:00.000,25251,25252
12626,1755,FTC-Family Tax Credit,No,12626,3,2010-11-26 00:00:00.000,25253,25254
12627,945,FTC-Family Tax Credit,No,12627,2,2012-04-05 00:00:00.000,25255,25256
12629,1755,PTC-Parental Tax Credit,No,12629,1,2011-09-27 00:00:00.000,25259,25260
12630,405,MFTC-Minimum Family Tax Credit,Yes,12630,1,2013-06-11 00:00:00.000,25261,25262
12632,675,FTC-Family Tax Credit,Yes,12632,3,2012-05-19 00:00:00.000,25265,25266
12634,945,PTC-Parental Tax Credit,No,12634,1,2010-07-25 00:00:00.000,25269,25270
12635,1350,IWTC In-work Tax Credit,No,12635,1,2011-10-25 00:00:00.000,25271,25272
12636,1755,FTC-Family Tax Credit,Yes,12636,2,2010-04-07 00:00:00.000,25273,25274
12637,1485,MFTC-Minimum Family Tax Credit,No,12637,2,2011-09-28 00:00:00.000,25275,25276
12639,675,PTC-Parental Tax Credit,No,12639,2,2014-01-21 00:00:00.000,25279,25280
12640,270,MFTC-Minimum Family Tax Credit,Yes,12640,2,2014-10-07 00:00:00.000,25281,25282
12644,1620,MFTC-Minimum Family Tax Credit,Yes,12644,2,2011-07-03 00:00:00.000,25289,25290
12645,1080,PTC-Parental Tax Credit,No,12645,2,2014-01-26 00:00:00.000,25291,25292
12647,1350,IWTC In-work Tax Credit,No,12647,2,2010-08-19 00:00:00.000,25295,25296
12648,945,PTC-Parental Tax Credit,Yes,12648,2,2010-12-28 00:00:00.000,25297,25298
12649,810,FTC-Family Tax Credit,Yes,12649,2,2014-04-18 00:00:00.000,25299,25300
12651,1485,MFTC-Minimum Family Tax Credit,No,12651,3,2011-12-25 00:00:00.000,25303,25304
12652,1485,MFTC-Minimum Family Tax Credit,Yes,12652,3,2011-04-07 00:00:00.000,25305,25306
12653,270,IWTC In-work Tax Credit,Yes,12653,3,2010-03-01 00:00:00.000,25307,25308
12654,405,PTC-Parental Tax Credit,No,12654,3,2011-06-08 00:00:00.000,25309,25310
12655,1215,FTC-Family Tax Credit,Yes,12655,2,2010-08-25 00:00:00.000,25311,25312
12658,405,FTC-Family Tax Credit,Yes,12658,1,2011-06-27 00:00:00.000,25317,25318
12659,810,FTC-Family Tax Credit,No,12659,2,2013-05-04 00:00:00.000,25319,25320
12660,1350,FTC-Family Tax Credit,No,12660,3,2014-04-19 00:00:00.000,25321,25322
12661,675,MFTC-Minimum Family Tax Credit,Yes,12661,3,2011-10-02 00:00:00.000,25323,25324
12662,675,PTC-Parental Tax Credit,No,12662,1,2014-02-11 00:00:00.000,25325,25326
12663,1755,MFTC-Minimum Family Tax Credit,Yes,12663,3,2014-08-07 00:00:00.000,25327,25328
12664,1080,MFTC-Minimum Family Tax Credit,Yes,12664,2,2012-07-16 00:00:00.000,25329,25330
12665,810,MFTC-Minimum Family Tax Credit,No,12665,2,2011-08-29 00:00:00.000,25331,25332
12668,1755,MFTC-Minimum Family Tax Credit,Yes,12668,1,2012-12-17 00:00:00.000,25337,25338
12669,1080,FTC-Family Tax Credit,Yes,12669,1,2010-01-06 00:00:00.000,25339,25340
12670,135,PTC-Parental Tax Credit,Yes,12670,1,2013-10-25 00:00:00.000,25341,25342
12671,675,FTC-Family Tax Credit,No,12671,2,2010-09-17 00:00:00.000,25343,25344
12672,1485,MFTC-Minimum Family Tax Credit,Yes,12672,1,2012-12-19 00:00:00.000,25345,25346
12673,810,MFTC-Minimum Family Tax Credit,Yes,12673,3,2011-07-27 00:00:00.000,25347,25348
12674,1215,FTC-Family Tax Credit,Yes,12674,1,2011-11-29 00:00:00.000,25349,25350
12678,405,PTC-Parental Tax Credit,Yes,12678,3,2013-08-17 00:00:00.000,25357,25358
12681,675,MFTC-Minimum Family Tax Credit,No,12681,3,2010-06-29 00:00:00.000,25363,25364
12682,540,FTC-Family Tax Credit,No,12682,3,2011-06-04 00:00:00.000,25365,25366
12683,405,IWTC In-work Tax Credit,No,12683,3,2011-02-04 00:00:00.000,25367,25368
12684,945,MFTC-Minimum Family Tax Credit,No,12684,2,2010-12-23 00:00:00.000,25369,25370
12685,405,IWTC In-work Tax Credit,Yes,12685,2,2013-04-03 00:00:00.000,25371,25372
12686,1215,FTC-Family Tax Credit,No,12686,1,2012-01-22 00:00:00.000,25373,25374
12688,1755,PTC-Parental Tax Credit,Yes,12688,1,2013-01-22 00:00:00.000,25377,25378
12689,540,PTC-Parental Tax Credit,Yes,12689,1,2012-06-21 00:00:00.000,25379,25380
12690,1350,FTC-Family Tax Credit,Yes,12690,3,2014-11-11 00:00:00.000,25381,25382
12691,1215,FTC-Family Tax Credit,Yes,12691,2,2013-01-04 00:00:00.000,25383,25384
12692,540,IWTC In-work Tax Credit,Yes,12692,2,2013-03-30 00:00:00.000,25385,25386
12694,540,PTC-Parental Tax Credit,No,12694,2,2011-05-05 00:00:00.000,25389,25390
12695,1215,IWTC In-work Tax Credit,Yes,12695,3,2013-05-08 00:00:00.000,25391,25392
12697,1080,PTC-Parental Tax Credit,No,12697,3,2010-01-08 00:00:00.000,25395,25396
12698,405,IWTC In-work Tax Credit,Yes,12698,1,2012-03-29 00:00:00.000,25397,25398
12699,1215,PTC-Parental Tax Credit,No,12699,3,2010-01-03 00:00:00.000,25399,25400
12700,1485,PTC-Parental Tax Credit,Yes,12700,1,2014-02-25 00:00:00.000,25401,25402
12701,270,PTC-Parental Tax Credit,No,12701,3,2010-08-15 00:00:00.000,25403,25404
12702,1350,IWTC In-work Tax Credit,No,12702,1,2013-04-21 00:00:00.000,25405,25406
12705,135,PTC-Parental Tax Credit,Yes,12705,2,2014-08-01 00:00:00.000,25411,25412
12706,1080,PTC-Parental Tax Credit,Yes,12706,2,2012-12-01 00:00:00.000,25413,25414
12707,1215,PTC-Parental Tax Credit,Yes,12707,2,2010-04-06 00:00:00.000,25415,25416
12708,405,FTC-Family Tax Credit,No,12708,1,2010-05-16 00:00:00.000,25417,25418
12709,1350,FTC-Family Tax Credit,Yes,12709,1,2014-12-21 00:00:00.000,25419,25420
12710,1080,IWTC In-work Tax Credit,No,12710,2,2013-11-25 00:00:00.000,25421,25422
12711,810,FTC-Family Tax Credit,No,12711,2,2014-09-06 00:00:00.000,25423,25424
12713,270,IWTC In-work Tax Credit,Yes,12713,3,2013-09-21 00:00:00.000,25427,25428
12714,1755,MFTC-Minimum Family Tax Credit,Yes,12714,3,2013-12-16 00:00:00.000,25429,25430
12715,675,IWTC In-work Tax Credit,Yes,12715,3,2011-01-15 00:00:00.000,25431,25432
12716,810,MFTC-Minimum Family Tax Credit,Yes,12716,1,2011-04-09 00:00:00.000,25433,25434
12717,270,IWTC In-work Tax Credit,No,12717,3,2011-04-06 00:00:00.000,25435,25436
12719,810,IWTC In-work Tax Credit,Yes,12719,3,2014-02-03 00:00:00.000,25439,25440
12721,1485,MFTC-Minimum Family Tax Credit,Yes,12721,1,2012-02-16 00:00:00.000,25443,25444
12723,405,MFTC-Minimum Family Tax Credit,Yes,12723,2,2013-05-22 00:00:00.000,25447,25448
12724,1620,PTC-Parental Tax Credit,Yes,12724,3,2011-11-09 00:00:00.000,25449,25450
12725,675,FTC-Family Tax Credit,No,12725,2,2011-10-22 00:00:00.000,25451,25452
12726,270,MFTC-Minimum Family Tax Credit,Yes,12726,3,2011-12-07 00:00:00.000,25453,25454
12727,540,PTC-Parental Tax Credit,No,12727,2,2014-01-05 00:00:00.000,25455,25456
12728,1215,IWTC In-work Tax Credit,Yes,12728,1,2013-04-01 00:00:00.000,25457,25458
12729,1620,MFTC-Minimum Family Tax Credit,Yes,12729,2,2012-11-04 00:00:00.000,25459,25460
12730,1080,PTC-Parental Tax Credit,No,12730,1,2014-09-08 00:00:00.000,25461,25462
12731,945,FTC-Family Tax Credit,Yes,12731,2,2011-05-12 00:00:00.000,25463,25464
12732,1350,FTC-Family Tax Credit,No,12732,1,2010-08-28 00:00:00.000,25465,25466
12733,1215,FTC-Family Tax Credit,No,12733,2,2011-01-10 00:00:00.000,25467,25468
12734,945,FTC-Family Tax Credit,No,12734,3,2012-08-03 00:00:00.000,25469,25470
12735,540,FTC-Family Tax Credit,Yes,12735,3,2010-04-08 00:00:00.000,25471,25472
12736,540,FTC-Family Tax Credit,Yes,12736,1,2012-10-06 00:00:00.000,25473,25474
12737,135,IWTC In-work Tax Credit,No,12737,2,2014-05-09 00:00:00.000,25475,25476
12738,540,MFTC-Minimum Family Tax Credit,Yes,12738,1,2014-07-09 00:00:00.000,25477,25478
12739,1080,PTC-Parental Tax Credit,Yes,12739,1,2011-06-28 00:00:00.000,25479,25480
12741,1620,IWTC In-work Tax Credit,Yes,12741,3,2010-03-11 00:00:00.000,25483,25484
12742,1350,IWTC In-work Tax Credit,No,12742,3,2013-08-02 00:00:00.000,25485,25486
12744,1755,FTC-Family Tax Credit,Yes,12744,3,2013-06-16 00:00:00.000,25489,25490
12745,1350,FTC-Family Tax Credit,No,12745,3,2013-04-21 00:00:00.000,25491,25492
12746,135,MFTC-Minimum Family Tax Credit,No,12746,2,2010-04-29 00:00:00.000,25493,25494
12747,135,IWTC In-work Tax Credit,Yes,12747,1,2011-09-07 00:00:00.000,25495,25496
12748,270,MFTC-Minimum Family Tax Credit,Yes,12748,3,2012-06-27 00:00:00.000,25497,25498
12750,945,FTC-Family Tax Credit,Yes,12750,3,2010-04-14 00:00:00.000,25501,25502
12751,405,PTC-Parental Tax Credit,Yes,12751,3,2013-03-22 00:00:00.000,25503,25504
12752,1350,FTC-Family Tax Credit,Yes,12752,2,2012-08-14 00:00:00.000,25505,25506
12753,1080,IWTC In-work Tax Credit,Yes,12753,1,2011-05-30 00:00:00.000,25507,25508
12754,945,FTC-Family Tax Credit,No,12754,1,2013-10-05 00:00:00.000,25509,25510
12756,1350,PTC-Parental Tax Credit,Yes,12756,2,2013-07-15 00:00:00.000,25513,25514
12758,270,FTC-Family Tax Credit,Yes,12758,2,2012-04-03 00:00:00.000,25517,25518
12760,270,PTC-Parental Tax Credit,Yes,12760,2,2012-07-26 00:00:00.000,25521,25522
12761,135,FTC-Family Tax Credit,No,12761,2,2011-11-11 00:00:00.000,25523,25524
12762,1620,FTC-Family Tax Credit,Yes,12762,1,2012-03-21 00:00:00.000,25525,25526
12765,540,IWTC In-work Tax Credit,Yes,12765,1,2011-09-29 00:00:00.000,25531,25532
12766,1350,FTC-Family Tax Credit,Yes,12766,1,2010-08-20 00:00:00.000,25533,25534
12768,135,PTC-Parental Tax Credit,Yes,12768,3,2012-02-17 00:00:00.000,25537,25538
12769,810,PTC-Parental Tax Credit,No,12769,3,2014-01-13 00:00:00.000,25539,25540
12770,1215,PTC-Parental Tax Credit,Yes,12770,2,2011-12-09 00:00:00.000,25541,25542
12771,1485,FTC-Family Tax Credit,Yes,12771,1,2011-07-28 00:00:00.000,25543,25544
12772,540,IWTC In-work Tax Credit,Yes,12772,1,2014-07-13 00:00:00.000,25545,25546
12773,1080,MFTC-Minimum Family Tax Credit,Yes,12773,2,2010-04-21 00:00:00.000,25547,25548
12774,1755,MFTC-Minimum Family Tax Credit,Yes,12774,2,2012-04-25 00:00:00.000,25549,25550
12776,810,FTC-Family Tax Credit,Yes,12776,1,2012-09-15 00:00:00.000,25553,25554
12777,1080,MFTC-Minimum Family Tax Credit,Yes,12777,3,2010-06-19 00:00:00.000,25555,25556
12778,1755,PTC-Parental Tax Credit,Yes,12778,2,2012-01-07 00:00:00.000,25557,25558
12779,405,IWTC In-work Tax Credit,Yes,12779,3,2012-02-26 00:00:00.000,25559,25560
12780,1485,FTC-Family Tax Credit,No,12780,2,2014-06-14 00:00:00.000,25561,25562
12781,1620,FTC-Family Tax Credit,Yes,12781,1,2011-02-15 00:00:00.000,25563,25564
12784,1350,MFTC-Minimum Family Tax Credit,No,12784,2,2010-04-06 00:00:00.000,25569,25570
12785,1080,FTC-Family Tax Credit,No,12785,3,2013-10-05 00:00:00.000,25571,25572
12786,810,PTC-Parental Tax Credit,No,12786,3,2010-03-11 00:00:00.000,25573,25574
12787,1485,MFTC-Minimum Family Tax Credit,Yes,12787,2,2012-06-26 00:00:00.000,25575,25576
12790,1485,PTC-Parental Tax Credit,Yes,12790,2,2012-09-06 00:00:00.000,25581,25582
12791,810,PTC-Parental Tax Credit,Yes,12791,2,2012-10-23 00:00:00.000,25583,25584
12792,405,MFTC-Minimum Family Tax Credit,Yes,12792,3,2011-07-22 00:00:00.000,25585,25586
12795,675,FTC-Family Tax Credit,No,12795,3,2012-02-20 00:00:00.000,25591,25592
12796,1620,FTC-Family Tax Credit,Yes,12796,3,2011-09-22 00:00:00.000,25593,25594
12797,135,IWTC In-work Tax Credit,Yes,12797,3,2012-01-03 00:00:00.000,25595,25596
12800,1485,IWTC In-work Tax Credit,Yes,12800,2,2014-08-03 00:00:00.000,25601,25602
12801,945,PTC-Parental Tax Credit,Yes,12801,2,2010-03-01 00:00:00.000,25603,25604
12802,1755,PTC-Parental Tax Credit,Yes,12802,3,2010-03-16 00:00:00.000,25605,25606
12803,405,PTC-Parental Tax Credit,Yes,12803,2,2013-01-27 00:00:00.000,25607,25608
12807,135,IWTC In-work Tax Credit,No,12807,3,2011-04-02 00:00:00.000,25615,25616
12808,1620,MFTC-Minimum Family Tax Credit,Yes,12808,1,2014-12-30 00:00:00.000,25617,25618
12809,1350,IWTC In-work Tax Credit,No,12809,1,2014-04-22 00:00:00.000,25619,25620
12810,540,IWTC In-work Tax Credit,No,12810,1,2012-03-05 00:00:00.000,25621,25622
12813,1755,FTC-Family Tax Credit,No,12813,1,2014-09-23 00:00:00.000,25627,25628
12814,945,FTC-Family Tax Credit,Yes,12814,3,2010-03-24 00:00:00.000,25629,25630
12815,1215,PTC-Parental Tax Credit,No,12815,1,2012-09-19 00:00:00.000,25631,25632
12816,1485,IWTC In-work Tax Credit,Yes,12816,3,2014-02-27 00:00:00.000,25633,25634
12818,675,MFTC-Minimum Family Tax Credit,Yes,12818,3,2013-07-09 00:00:00.000,25637,25638
12819,405,FTC-Family Tax Credit,No,12819,1,2011-05-07 00:00:00.000,25639,25640
12820,1755,IWTC In-work Tax Credit,No,12820,1,2012-05-31 00:00:00.000,25641,25642
12822,675,MFTC-Minimum Family Tax Credit,No,12822,2,2010-05-02 00:00:00.000,25645,25646
12823,1485,FTC-Family Tax Credit,No,12823,1,2011-07-01 00:00:00.000,25647,25648
12825,945,FTC-Family Tax Credit,Yes,12825,1,2010-01-05 00:00:00.000,25651,25652
12826,1755,MFTC-Minimum Family Tax Credit,Yes,12826,1,2010-06-29 00:00:00.000,25653,25654
12827,1080,PTC-Parental Tax Credit,Yes,12827,2,2011-08-06 00:00:00.000,25655,25656
12828,405,PTC-Parental Tax Credit,Yes,12828,1,2012-02-15 00:00:00.000,25657,25658
12829,675,FTC-Family Tax Credit,Yes,12829,1,2010-07-12 00:00:00.000,25659,25660
12831,1215,MFTC-Minimum Family Tax Credit,No,12831,3,2011-05-15 00:00:00.000,25663,25664
12832,1755,IWTC In-work Tax Credit,No,12832,2,2013-07-04 00:00:00.000,25665,25666
12833,1620,FTC-Family Tax Credit,Yes,12833,1,2011-12-30 00:00:00.000,25667,25668
12834,540,PTC-Parental Tax Credit,No,12834,1,2010-10-04 00:00:00.000,25669,25670
12835,945,PTC-Parental Tax Credit,No,12835,1,2013-03-19 00:00:00.000,25671,25672
12836,1620,FTC-Family Tax Credit,Yes,12836,3,2013-02-22 00:00:00.000,25673,25674
12839,540,IWTC In-work Tax Credit,Yes,12839,2,2012-02-15 00:00:00.000,25679,25680
12840,1215,FTC-Family Tax Credit,No,12840,1,2011-08-14 00:00:00.000,25681,25682
12841,540,FTC-Family Tax Credit,No,12841,2,2014-12-03 00:00:00.000,25683,25684
12842,1755,MFTC-Minimum Family Tax Credit,Yes,12842,3,2012-12-07 00:00:00.000,25685,25686
12843,1215,IWTC In-work Tax Credit,Yes,12843,1,2012-06-05 00:00:00.000,25687,25688
